run,method,seed,query_set,task,subset,ndcg_at_10
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,pony,0.0129
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,leetcode,0.1036
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,aops,0.0324
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,theoremqa_theorems,0.3314
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed2026-s2026,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,2026,original,BrightRetrieval,theoremqa_questions,0.1920
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,biology,0.2875
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,earth_science,0.2992
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,economics,0.2743
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,psychology,0.3258
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,robotics,0.1576
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,stackoverflow,0.2355
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,sustainable_living,0.2340
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,pony,0.0138
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,leetcode,0.1068
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,aops,0.0314
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,theoremqa_theorems,0.3037
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-Seed3407-s3407,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,3407,original,BrightRetrieval,theoremqa_questions,0.2006
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,biology,0.2948
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,earth_science,0.3503
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,economics,0.2759
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,psychology,0.3379
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,robotics,0.1865
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,stackoverflow,0.2480
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,sustainable_living,0.2311
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,pony,0.0131
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,leetcode,0.0971
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,aops,0.0260
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,theoremqa_theorems,0.3367
G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1-s42,G1-R2-RL-GradedNDCG64-SF-Align070-ShortlistUniform-K0-T1,42,original,BrightRetrieval,theoremqa_questions,0.1979
